"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","N6","08-Aug-2017","      11200.00","      11150.00","      11150.00","      11100.00","      11100.00","      11100.00","      11122.30","         23","              255813.00","          6","         23","        100.00"
"SBIN","EQ","09-Aug-2017","        303.65","        302.75","        307.45","        300.10","        301.35","        302.30","        304.34","   15852734","          4824624907.65","     107791","    6142755","         38.75"
"SBIN","N2","09-Aug-2017","      11320.00","      11250.00","      11300.00","      11250.00","      11280.00","      11280.00","      11254.20","         50","              562710.00","          4","         50","        100.00"
"SBIN","N5","09-Aug-2017","      11769.22","      11675.00","      11799.00","      11675.00","      11733.00","      11733.02","      11745.97","        213","             2501891.00","         17","        198","         92.96"
"SBIN","N6","09-Aug-2017","      11100.00","      11100.00","      11100.00","      11100.00","      11100.00","      11100.00","      11100.00","          6","               66600.00","          2","          6","        100.00"
"SBIN","EQ","10-Aug-2017","        302.30","        301.20","        302.40","        292.00","        298.00","        296.70","        298.60","   14519518","          4335479014.75","      96490","    4653027","         32.05"
"SBIN","N5","10-Aug-2017","      11733.02","      11799.89","      11800.00","      11700.00","      11700.00","      11700.00","      11735.54","        263","             3086447.05","         28","        232","         88.21"
"SBIN","N6","10-Aug-2017","      11100.00","      11150.00","      11150.00","      11060.00","      11060.00","      11065.33","      11086.67","         24","              266080.00","          5","         24","        100.00"
"SBIN","EQ","11-Aug-2017","        296.70","        294.50","        303.00","        277.45","        280.35","        280.15","        287.26","   67652562","         19434001283.45","     357211","   17458719","         25.81"
"SBIN","N2","11-Aug-2017","      11280.00","      11310.00","      11395.00","      11230.01","      11232.25","      11232.25","      11281.69","         39","              439985.79","         12","         21","         53.85"
"SBIN","N5","11-Aug-2017","      11700.00","      11700.00","      11700.05","      11633.36","      11650.00","      11677.16","      11676.04","        147","             1716377.74","         28","        147","        100.00"
"SBIN","N6","11-Aug-2017","      11065.33","      11002.02","      11062.00","      11000.00","      11050.00","      11050.00","      11019.15","        156","             1718987.18","         11","        132","         84.62"
"SBIN","EQ","14-Aug-2017","        280.15","        281.45","        282.40","        276.50","        277.80","        278.20","        279.29","   23773509","          6639593557.65","     184667","   10293684","         43.30"
"SBIN","N2","14-Aug-2017","      11232.25","      11240.00","      11240.01","      11240.00","      11240.01","      11240.01","      11240.00","         42","              472080.02","          3","         42","        100.00"
"SBIN","N5","14-Aug-2017","      11677.16","      11626.00","      11650.01","      11600.00","      11630.00","      11623.86","      11631.24","        375","             4361715.72","         46","        367","         97.87"
"SBIN","N6","14-Aug-2017","      11050.00","      11001.00","      11001.00","      11000.00","      11000.00","      11000.00","      11000.15","         13","              143002.00","          3","         13","        100.00"
"SBIN","EQ","16-Aug-2017","        278.20","        279.05","        283.90","        274.20","        283.20","        283.10","        279.10","   21074533","          5881834663.25","     171159","    7035736","         33.39"
"SBIN","N2","16-Aug-2017","      11240.01","      11299.99","      11980.00","      11299.99","      11490.00","      11563.74","      11563.75","         54","              624442.41","         12","         50","         92.59"
"SBIN","N5","16-Aug-2017","      11623.86","      11630.00","      11675.00","      11600.00","      11630.00","      11630.00","      11631.73","        187","             2175133.12","         21","        187","        100.00"
"SBIN","N6","16-Aug-2017","      11000.00","      11100.00","      11100.00","      11100.00","      11100.00","      11100.00","      11100.00","          1","               11100.00","          1","          1","        100.00"
"SBIN","EQ","17-Aug-2017","        283.10","        283.80","        284.70","        280.00","        280.80","        280.85","        281.85","   12134114","          3420017042.55","      96291","    3952008","         32.57"
"SBIN","N2","17-Aug-2017","      11563.74","      11217.01","      11217.01","      11217.01","      11217.01","      11217.01","      11217.01","          4","               44868.04","          2","          4","        100.00"
"SBIN","N5","17-Aug-2017","      11630.00","      11630.00","      11630.00","      11561.00","      11562.01","      11565.77","      11579.55","        318","             3682298.07","         49","        317","         99.69"
"SBIN","EQ","18-Aug-2017","        280.85","        278.00","        279.65","        276.00","        278.30","        278.70","        277.71","   12653217","          3513893257.55","     123677","    5105074","         40.35"
"SBIN","N5","18-Aug-2017","      11565.77","      11645.00","      11645.00","      11530.05","      11530.10","      11533.07","      11583.63","        298","             3451921.74","         55","        298","        100.00"
"SBIN","N6","18-Aug-2017","      11100.00","      11099.99","      11099.99","      11099.99","      11099.99","      11099.99","      11099.99","          8","               88799.92","          1","          8","        100.00"
"SBIN","EQ","21-Aug-2017","        278.70","        279.00","        280.65","        273.35","        274.55","        274.65","        277.31","    9247153","          2564304548.20","      65597","    2511728","         27.16"
"SBIN","N2","21-Aug-2017","      11217.01","      11230.60","      11230.60","      11230.60","      11230.60","      11230.60","      11230.60","          2","               22461.20","          1","          2","        100.00"
"SBIN","N5","21-Aug-2017","      11533.07","      11535.00","      11535.00","      11440.20","      11440.20","      11453.35","      11490.54","        971","            11157314.61","        100","        953","         98.15"
"SBIN","EQ","22-Aug-2017","        274.65","        276.00","        277.00","        271.20","        274.05","        273.90","        273.69","   11814388","          3233533654.90","      80939","    2892119","         24.48"
"SBIN","N2","22-Aug-2017","      11230.60","      11245.01","      11299.00","      11245.00","      11299.00","      11299.00","      11247.47","         99","             1113499.50","         12","         98","         98.99"
"SBIN","N5","22-Aug-2017","      11453.35","      11425.00","      11499.97","      11351.00","      11370.00","      11375.38","      11398.12","        630","             7180815.32","        108","        608","         96.51"
"SBIN","N6","22-Aug-2017","      11099.99","      11099.00","      11099.00","      11095.00","      11095.00","      11095.00","      11097.86","         28","              310740.00","          4","         28","        100.00"
"SBIN","EQ","23-Aug-2017","        273.90","        274.75","        279.70","        274.20","        278.70","        279.00","        276.96","   11317821","          3134574760.55","      85694","    3832037","         33.86"
"SBIN","N2","23-Aug-2017","      11299.00","      11250.00","      11250.00","      11250.00","      11250.00","      11250.00","      11250.00","         27","              303750.00","          2","         27","        100.00"
"SBIN","N5","23-Aug-2017","      11375.38","      11900.00","      11900.00","      11310.00","      11350.00","      11352.96","      11480.88","        833","             9563576.84","         87","        782","         93.88"
"SBIN","N6","23-Aug-2017","      11095.00","      10500.00","      10500.00","      10500.00","      10500.00","      10500.00","      10500.00","          1","               10500.00","          1","          1","        100.00"
"SBIN","EQ","24-Aug-2017","        279.00","        279.70","        281.45","        277.50","        280.10","        280.30","        279.39","   14138226","          3950052179.10","      79977","    4197565","         29.69"
"SBIN","N2","24-Aug-2017","      11250.00","      11200.05","      11200.05","      11200.00","      11200.00","      11200.00","      11200.00","         48","              537600.15","          4","         48","        100.00"
"SBIN","N5","24-Aug-2017","      11352.96","      11350.00","      11380.00","      11341.00","      11342.10","      11363.64","      11362.39","        247","             2806511.10","         71","        244","         98.79"
"SBIN","N6","24-Aug-2017","      10500.00","      11199.93","      11199.93","      11120.00","      11120.00","      11120.00","      11181.48","         13","              145359.30","          2","         13","        100.00"
"SBIN","EQ","28-Aug-2017","        280.30","        282.10","        282.10","        279.00","        279.30","        279.35","        280.12","   10505317","          2942781638.75","      82169","    4828195","         45.96"
"SBIN","N2","28-Aug-2017","      11200.00","      11375.00","      11375.00","      11250.00","      11250.00","      11250.00","      11279.17","          6","               67675.00","          3","          5","         83.33"
"SBIN","N5","28-Aug-2017","      11363.64","      11380.00","      11399.99","      11311.00","      11347.00","      11350.68","      11352.63","        317","             3598783.95","         59","        299","         94.32"
"SBIN","N6","28-Aug-2017","      11120.00","      11460.00","      11460.00","      11460.00","      11460.00","      11460.00","      11460.00","          1","               11460.00","          1","          1","        100.00"
"SBIN","EQ","29-Aug-2017","        279.35","        278.45","        280.85","        276.05","        276.35","        277.00","        278.35","   10335964","          2877033744.40","      64945","    3321889","         32.14"
"SBIN","N2","29-Aug-2017","      11250.00","      11165.05","      11240.00","      11165.05","      11221.00","      11221.66","      11211.80","         77","              863308.31","         16","         64","         83.12"
"SBIN","N5","29-Aug-2017","      11350.68","      11370.00","      11370.00","      11345.35","      11350.00","      11351.99","      11354.00","        477","             5415860.11","         58","        457","         95.81"
"SBIN","EQ","30-Aug-2017","        277.00","        278.00","        279.25","        276.00","        276.65","        276.60","        277.80","    7648702","          2124785336.65","      58622","    2953915","         38.62"
"SBIN","N2","30-Aug-2017","      11221.66","      11250.00","      11280.00","      11250.00","      11280.00","      11280.00","      11251.15","         26","              292530.00","          7","         26","        100.00"
"SBIN","N5","30-Aug-2017","      11351.99","      11360.00","      11365.00","      11342.35","      11365.00","      11358.60","      11357.13","        627","             7120920.63","         63","        627","        100.00"
"SBIN","EQ","31-Aug-2017","        276.60","        276.85","        279.50","        274.20","        278.50","        277.75","        276.43","   14222467","          3931452220.70","      87936","    7112949","         50.01"
"SBIN","N2","31-Aug-2017","      11280.00","      11270.00","      11270.00","      11270.00","      11270.00","      11270.00","      11270.00","         17","              191590.00","          6","         15","         88.24"
"SBIN","N5","31-Aug-2017","      11358.60","      11322.10","      11374.99","      11322.10","      11365.00","      11364.79","      11352.50","        543","             6164405.18","         35","        513","         94.48"
"SBIN","EQ","01-Sep-2017","        277.75","        277.65","        280.40","        276.60","        278.00","        277.85","        278.50","    8255209","          2299058874.30","      61280","    2846987","         34.49"
"SBIN","N2","01-Sep-2017","      11270.00","      11285.00","      11285.00","      11280.00","      11280.00","      11280.00","      11283.89","         45","              507775.00","          5","         45","        100.00"
"SBIN","N5","01-Sep-2017","      11364.79","      11334.00","      11429.99","      11334.00","      11345.00","      11344.16","      11349.19","        305","             3461503.84","         30","        301","         98.69"
"SBIN","N6","01-Sep-2017","      11460.00","      11200.00","      11300.00","      11200.00","      11300.00","      11300.00","      11283.33","          6","               67700.00","          3","          5","         83.33"
"SBIN","EQ","04-Sep-2017","        277.85","        278.95","        279.60","        276.40","        277.45","        277.75","        277.90","    7168751","          1992182735.30","      67583","    2052403","         28.63"
"SBIN","N2","04-Sep-2017","      11280.00","      11275.00","      11285.00","      11275.00","      11285.00","      11279.46","      11278.84","         55","              620336.00","         10","         55","        100.00"
"SBIN","N5","04-Sep-2017","      11344.16","      11340.00","      11360.00","      11318.00","      11339.99","      11330.83","      11341.23","        566","             6419137.50","         71","        522","         92.23"
"SBIN","EQ","05-Sep-2017","        277.75","        278.10","        279.50","        275.95","        276.60","        276.55","        277.38","    9565430","          2653233951.65","      56970","    4382097","         45.81"
"SBIN","N2","05-Sep-2017","      11279.46","      11295.00","      11300.00","      11200.00","      11200.00","      11219.23","      11261.04","         53","              596835.00","          9","         53","        100.00"
"SBIN","N5","05-Sep-2017","      11330.83","      11351.00","      11359.99","      11316.00","      11316.00","      11334.69","      11337.84","        528","             5986379.33","         93","        528","        100.00"
"SBIN","EQ","06-Sep-2017","        276.55","        275.95","        276.65","        273.65","        274.10","        274.25","        275.27","    7306781","          2011361654.95","      47511","    2534312","         34.68"
"SBIN","N5","06-Sep-2017","      11334.69","      11340.00","      11349.80","      11325.01","      11344.53","      11328.81","      11343.77","        167","             1894409.61","         29","        164","         98.20"
"SBIN","EQ","07-Sep-2017","        274.25","        275.40","        276.90","        273.10","        273.95","        274.20","        274.88","   16102724","          4426251901.25","      77717","    6872588","         42.68"
"SBIN","N2","07-Sep-2017","      11219.23","      11220.00","      11220.00","      11218.00","      11219.50","      11219.00","      11219.03","         62","              695580.00","          8","         62","        100.00"
"SBIN","N5","07-Sep-2017","      11328.81","      11321.00","      11338.99","      11285.00","      11330.00","      11330.21","      11321.76","        248","             2807796.40","         38","        214","         86.29"
"SBIN","EQ","08-Sep-2017","        274.20","        274.90","        275.40","        271.10","        271.50","        271.80","        272.77","    7077895","          1930656900.00","      77658","    2171115","         30.67"
"SBIN","N2","08-Sep-2017","      11219.00","      11220.00","      11245.00","      11211.00","      11211.00","      11212.55","      11219.04","         80","              897522.87","         14","         80","        100.00"
"SBIN","N5","08-Sep-2017","      11330.21","      11349.99","      11349.99","      11306.01","      11340.00","      11326.86","      11330.93","        349","             3954495.37","         51","        321","         91.98"
"SBIN","N6","08-Sep-2017","      11300.00","      11200.00","      11200.00","      11170.00","      11199.98","      11199.98","      11192.49","          4","               44769.96","          3","          0","          0.00"
"SBIN","EQ","11-Sep-2017","        271.80","        272.60","        273.50","        269.55","        270.60","        270.95","        270.88","   14489224","          3924827835.85","     127745","    7556492","         52.15"
"SBIN","N2","11-Sep-2017","      11212.55","      11225.00","      11225.00","      11225.00","      11225.00","      11225.00","      11225.00","         15","              168375.00","          1","         15","        100.00"
"SBIN","N5","11-Sep-2017","      11326.86","      11339.00","      11339.00","      11315.00","      11315.00","      11318.75","      11325.53","        767","             8686684.88","         63","        730","         95.18"
"SBIN","N6","11-Sep-2017","      11199.98","      11150.00","      11150.00","      11150.00","      11150.00","      11150.00","      11150.00","         10","              111500.00","          4","         10","        100.00"
"SBIN","EQ","12-Sep-2017","        270.95","        272.00","        275.65","        270.50","        273.60","        273.45","        273.53","    8375133","          2290866580.00","      72215","    2607816","         31.14"
"SBIN","N2","12-Sep-2017","      11225.00","      11225.00","      11225.00","      11225.00","      11225.00","      11225.00","      11225.00","         10","              112250.00","          1","         10","        100.00"
"SBIN","N5","12-Sep-2017","      11318.75","      11300.20","      11330.00","      11299.00","      11299.00","      11299.07","      11319.02","        767","             8681691.89","         68","        754","         98.31"
"SBIN","EQ","13-Sep-2017","        273.45","        274.95","        276.60","        272.50","        272.95","        273.40","        274.99","   10150073","          2791130722.15","      89709","    4186902","         41.25"
"SBIN","N2","13-Sep-2017","      11225.00","      11250.00","      11250.00","      11101.00","      11230.00","      11230.00","      11223.52","         23","              258141.00","          5","         23","        100.00"
"SBIN","N5","13-Sep-2017","      11299.07","      11300.15","      11300.15","      11240.20","      11240.20","      11257.50","      11270.58","       2319","            26136485.76","        134","       2290","         98.75"
"SBIN","N6","13-Sep-2017","      11150.00","      11100.00","      11100.00","      11100.00","      11100.00","      11100.00","      11100.00","          1","               11100.00","          1","          1","        100.00"
"SBIN","EQ","14-Sep-2017","        273.40","        273.40","        275.60","        272.30","        274.40","        274.20","        274.15","    8015217","          2197409892.30","      80904","    2793797","         34.86"
"SBIN","N5","14-Sep-2017","      11257.50","      11265.50","      11299.00","      11205.00","      11240.00","      11238.52","      11239.44","       1247","            14015576.70","        107","        979","         78.51"
"SBIN","N6","14-Sep-2017","      11100.00","      11010.00","      11099.90","      11010.00","      11099.90","      11099.90","      11084.92","          6","               66509.50","          2","          6","        100.00"
"SBIN","EQ","15-Sep-2017","        274.20","        270.75","        274.50","        269.90","        271.50","        271.50","        271.89","   18404860","          5004129813.65","      97545","   13182349","         71.62"
"SBIN","N2","15-Sep-2017","      11230.00","      11051.00","      11177.99","      11050.00","      11149.66","      11149.66","      11089.78","         43","              476860.56","         13","         30","         69.77"
"SBIN","N5","15-Sep-2017","      11238.52","      11238.00","      11240.00","      11225.00","      11240.00","      11231.10","      11227.97","        269","             3020323.45","         41","        258","         95.91"
"SBIN","N6","15-Sep-2017","      11099.90","      11000.00","      11000.00","      11000.00","      11000.00","      11000.00","      11000.00","          8","               88000.00","          4","          7","         87.50"
"SBIN","EQ","18-Sep-2017","        271.50","        273.00","        274.00","        269.45","        270.00","        270.40","        271.37","   17538678","          4759523061.10","     128488","   11211759","         63.93"
"SBIN","N2","18-Sep-2017","      11149.66","      11040.00","      11233.00","      11020.00","      11210.00","      11210.00","      11210.47","         32","              358735.00","          5","         32","        100.00"
"SBIN","N5","18-Sep-2017","      11231.10","      11241.00","      11296.00","      11230.00","      11274.69","      11273.21","      11261.05","        755","             8502091.21","         78","        647","         85.70"
"SBIN","N6","18-Sep-2017","      11000.00","      11020.00","      11050.00","      11010.00","      11050.00","      11050.00","      11024.32","         44","              485070.00","          7","         19","         43.18"
"SBIN","EQ","19-Sep-2017","        270.40","        270.45","        270.80","        266.45","        267.65","        267.80","        268.27","   14331316","          3844593450.05","     114834","    7553472","         52.71"
"SBIN","N2","19-Sep-2017","      11210.00","      11100.05","      11100.05","      11100.00","      11100.00","      11100.00","      11100.00","         37","              410700.05","          4","         36","         97.30"
"SBIN","N5","19-Sep-2017","      11273.21","      11263.00","      11265.00","      11231.05","      11260.00","      11248.04","      11245.70","        599","             6736172.43","        107","        400","         66.78"
"SBIN","N6","19-Sep-2017","      11050.00","      11040.01","      11045.00","      11039.90","      11039.90","      11039.90","      11041.49","         24","              264995.72","          7","         24","        100.00"
"SBIN","EQ","20-Sep-2017","        267.80","        268.15","        272.05","        267.45","        269.50","        270.05","        270.21","   12355806","          3338721091.80","     101846","    5845817","         47.31"
"SBIN","N5","20-Sep-2017","      11248.04","      11244.00","      11288.00","      11231.05","      11283.00","      11282.95","      11274.00","        266","             2998883.85","         41","        182","         68.42"
"SBIN","N6","20-Sep-2017","      11039.90","      11060.00","      11060.00","      11060.00","      11060.00","      11060.00","      11060.00","          4","               44240.00","          4","          4","        100.00"
"SBIN","EQ","21-Sep-2017","        270.05","        269.75","        271.40","        267.35","        268.65","        268.50","        268.71","    8509419","          2286580037.60","      60720","    3585924","         42.14"
"SBIN","N2","21-Sep-2017","      11100.00","      11060.00","      11110.00","      11050.00","      11110.00","      11110.00","      11071.71","         77","              852521.55","         17","         73","         94.81"
"SBIN","N5","21-Sep-2017","      11282.95","      11275.00","      11289.00","      11260.00","      11284.99","      11278.71","      11269.41","        456","             5138850.50","         63","        377","         82.68"
"SBIN","N6","21-Sep-2017","      11060.00","      11060.00","      11061.00","      11045.00","      11045.00","      11050.33","      11052.75","         40","              442110.00","          9","         40","        100.00"
"SBIN","EQ","22-Sep-2017","        268.50","        267.25","        267.40","        261.10","        262.10","        261.85","        263.68","   12860892","          3391164989.60","     124767","    5758774","         44.78"
"SBIN","N2","22-Sep-2017","      11110.00","      11200.00","      11200.00","      11200.00","      11200.00","      11200.00","      11200.00","          2","               22400.00","          2","          2","        100.00"
"SBIN","N5","22-Sep-2017","      11278.71","      11280.00","      11290.00","      11271.05","      11283.00","      11283.77","      11280.44","        313","             3530778.60","         32","        251","         80.19"
"SBIN","N6","22-Sep-2017","      11050.33","      11075.00","      11075.00","      11075.00","      11075.00","      11075.00","      11075.00","          2","               22150.00","          1","          2","        100.00"
"SBIN","EQ","25-Sep-2017","        261.85","        261.50","        261.80","        254.40","        258.50","        258.75","        257.73","   13937050","          3591952180.55","     137073","    6277888","         45.04"
"SBIN","N2","25-Sep-2017","      11200.00","      11500.00","      11500.00","      11060.00","      11060.00","      11060.00","      11280.00","          2","               22560.00","          2","          2","        100.00"
"SBIN","N5","25-Sep-2017","      11283.77","      11280.00","      11293.00","      11265.00","      11289.99","      11276.43","      11274.64","        379","             4273086.87","         52","        352","         92.88"
"SBIN","N6","25-Sep-2017","      11075.00","      10800.00","      11075.00","      10800.00","      11071.00","      11071.07","      11063.73","         82","              907226.00","          8","         79","         96.34"
"SBIN","EQ","26-Sep-2017","        258.75","        258.50","        259.65","        256.00","        258.15","        258.25","        258.04","   11728345","          3026336152.75","     127233","    5828674","         49.70"
"SBIN","N5","26-Sep-2017","      11276.43","      11289.99","      11294.00","      11280.10","      11287.20","      11290.26","      11288.40","         97","             1094974.89","         19","         96","         98.97"
"SBIN","EQ","27-Sep-2017","        258.25","        259.90","        259.90","        249.50","        250.25","        250.40","        253.11","   17080769","          4323244622.05","     126995","    7926854","         46.41"
"SBIN","N2","27-Sep-2017","      11060.00","      11160.00","      11160.00","      11160.00","      11160.00","      11160.00","      11160.00","          1","               11160.00","          1","          1","        100.00"
"SBIN","N5","27-Sep-2017","      11290.26","      11287.55","      11292.00","      11277.00","      11292.00","      11285.90","      11283.42","        140","             1579678.58","         28","        140","        100.00"
"SBIN","EQ","28-Sep-2017","        250.40","        250.25","        253.55","        249.50","        252.95","        252.55","        252.07","   17776419","          4480970144.10","     135758","    9212768","         51.83"
"SBIN","N5","28-Sep-2017","      11285.90","      11292.00","      11319.99","      11280.00","      11319.99","      11295.29","      11292.96","        313","             3534695.75","         61","        265","         84.66"
"SBIN","N6","28-Sep-2017","      11071.07","      11000.00","      11000.00","      11000.00","      11000.00","      11000.00","      11000.00","          1","               11000.00","          1","          1","        100.00"
"SBIN","EQ","29-Sep-2017","        252.55","        254.70","        255.50","        253.05","        254.25","        253.85","        254.15","   10073641","          2560175416.30","      80549","    5310316","         52.71"
"SBIN","N2","29-Sep-2017","      11160.00","      11160.00","      11175.00","      11149.50","      11175.00","      11175.00","      11157.65","         86","              959557.94","         14","         86","        100.00"
"SBIN","N5","29-Sep-2017","      11295.29","      11310.00","      11329.00","      11280.25","      11320.00","      11317.14","      11312.54","         45","              509064.15","         13","         33","         73.33"
"SBIN","N6","29-Sep-2017","      11000.00","      11150.00","      11150.00","      11150.00","      11150.00","      11150.00","      11150.00","         11","              122650.00","          1","         11","        100.00"
"SBIN","EQ","03-Oct-2017","        253.85","        256.40","        256.40","        250.60","        251.40","        251.30","        252.02","   10547836","          2658278526.25","     139806","    4604407","         43.65"
"SBIN","N2","03-Oct-2017","      11175.00","      11250.00","      11475.00","      11250.00","      11374.00","      11374.00","      11358.40","         25","              283959.99","          7","         25","        100.00"
"SBIN","N5","03-Oct-2017","      11317.14","      11300.00","      11345.00","      11260.00","      11345.00","      11335.25","      11302.23","        113","             1277152.50","         26","         82","         72.57"
"SBIN","N6","03-Oct-2017","      11150.00","      11150.00","      11150.00","      11110.00","      11110.00","      11110.00","      11142.00","          5","               55710.00","          5","          5","        100.00"
"SBIN","EQ","04-Oct-2017","        251.30","        251.65","        254.65","        251.35","        253.35","        253.20","        252.62","   14063896","          3552850903.80","      99377","    7440295","         52.90"
"SBIN","N2","04-Oct-2017","      11374.00","      11468.00","      11468.00","      11066.00","      11250.00","      11250.00","      11251.31","         26","              292534.00","          7","         24","         92.31"
"SBIN","N5","04-Oct-2017","      11335.25","      11340.00","      11340.10","      11317.05","      11340.00","      11325.98","      11324.73","        367","             4156174.40","         49","        344","         93.73"
"SBIN","EQ","05-Oct-2017","        253.20","        253.70","        254.10","        249.20","        252.10","        251.60","        251.02","   13476692","          3382944139.75","     106049","    5671974","         42.09"
"SBIN","N5","05-Oct-2017","      11325.98","      11330.00","      11334.90","      11316.00","      11316.00","      11319.99","      11325.61","        263","             2978635.60","         48","        227","         86.31"
"SBIN","N6","05-Oct-2017","      11110.00","      11110.00","      11450.00","      11110.00","      11450.00","      11450.00","      11167.14","          7","               78170.00","          3","          4","         57.14"
"SBIN","EQ","06-Oct-2017","        251.60","        252.15","        257.90","        252.10","        257.20","        256.75","        255.82","   11932139","          3052528604.85","      80790","    3845684","         32.23"
"SBIN","N2","06-Oct-2017","      11250.00","      11150.00","      11150.00","      11052.50","      11150.00","      11150.00","      11134.08","         60","              668044.50","         14","         53","         88.33"
"SBIN","N5","06-Oct-2017","      11319.99","      11320.00","      11320.00","      11281.20","      11299.00","      11296.77","      11302.03","        269","             3040247.10","         56","        201","         74.72"
"SBIN","EQ","09-Oct-2017","        256.75","        256.80","        258.60","        254.25","        256.80","        256.85","        256.69","    8009211","          2055914624.20","      60044","    2836608","         35.42"
"SBIN","N2","09-Oct-2017","      11150.00","      11150.00","      11150.00","      11061.03","      11080.00","      11096.76","      11097.88","        137","             1520409.70","         14","        130","         94.89"
"SBIN","N5","09-Oct-2017","      11296.77","      11300.00","      11314.99","      11295.54","      11300.00","      11300.00","      11302.94","        281","             3176127.13","         46","        251","         89.32"
"SBIN","N6","09-Oct-2017","      11450.00","      11439.00","      11439.00","      11439.00","      11439.00","      11439.00","      11439.00","         20","              228780.00","          1","         20","        100.00"
"SBIN","EQ","10-Oct-2017","        256.85","        256.85","        258.20","        255.70","        257.00","        256.95","        256.85","    9742878","          2502437976.30","      65449","    5500982","         56.46"
"SBIN","N2","10-Oct-2017","      11096.76","      11150.00","      11200.00","      11100.00","      11100.00","      11100.00","      11135.87","         45","              501114.30","          9","         45","        100.00"
"SBIN","N5","10-Oct-2017","      11300.00","      11330.00","      11390.00","      11320.00","      11340.00","      11337.72","      11347.65","        209","             2371659.26","         47","        197","         94.26"
"SBIN","EQ","11-Oct-2017","        256.95","        257.15","        258.45","        250.45","        251.20","        251.75","        253.60","   14192548","          3599290885.65","     114209","    6090263","         42.91"
"SBIN","N2","11-Oct-2017","      11100.00","      11101.00","      11149.90","      11101.00","      11149.00","      11118.56","      11125.93","          8","               89007.40","          4","          3","         37.50"
"SBIN","N5","11-Oct-2017","      11337.72","      11338.00","      11340.00","      11332.00","      11335.00","      11339.08","      11338.21","        183","             2074892.01","         17","        183","        100.00"
"SBIN","EQ","12-Oct-2017","        251.75","        252.00","        252.95","        248.50","        250.65","        251.20","        250.53","   13404759","          3358287363.65","     126202","    6406726","         47.79"
"SBIN","N2","12-Oct-2017","      11118.56","      11149.00","      11149.00","      11125.00","      11125.00","      11125.00","      11132.33","         36","              400764.00","          3","         36","        100.00"
"SBIN","N5","12-Oct-2017","      11339.08","      11332.00","      11380.00","      11330.00","      11372.90","      11372.90","      11355.14","        366","             4155981.99","         18","        316","         86.34"
"SBIN","EQ","13-Oct-2017","        251.20","        251.10","        255.35","        250.20","        252.10","        252.10","        253.25","   15697555","          3975405262.35","     115906","    7241201","         46.13"
"SBIN","N2","13-Oct-2017","      11125.00","      11140.00","      11140.00","      11130.00","      11130.00","      11130.00","      11136.74","         43","              478880.00","          5","         43","        100.00"
"SBIN","N5","13-Oct-2017","      11372.90","      11372.00","      11372.90","      11315.00","      11345.00","      11341.77","      11348.06","        416","             4720791.42","         48","        370","         88.94"
"SBIN","N6","13-Oct-2017","      11439.00","      11200.00","      11200.00","      11200.00","      11200.00","      11200.00","      11200.00","          1","               11200.00","          1","          1","        100.00"
"SBIN","EQ","16-Oct-2017","        252.10","        254.60","        254.70","        250.10","        252.05","        252.05","        252.00","   12171830","          3067313728.90","     105858","    5235819","         43.02"
"SBIN","N2","16-Oct-2017","      11130.00","      11130.00","      11131.00","      11130.00","      11130.00","      11130.00","      11130.13","          8","               89041.00","          3","          8","        100.00"
"SBIN","N5","16-Oct-2017","      11341.77","      11375.00","      11400.00","      11330.00","      11365.00","      11376.60","      11368.25","        169","             1921235.00","         22","        169","        100.00"
"SBIN","EQ","17-Oct-2017","        252.05","        252.05","        254.70","        250.65","        251.35","        251.15","        252.36","   13505216","          3408204091.05","      86288","    6179816","         45.76"
"SBIN","N2","17-Oct-2017","      11130.00","      11130.00","      11151.05","      11130.00","      11150.00","      11150.00","      11147.82","         45","              501652.10","          6","         40","         88.89"
"SBIN","N5","17-Oct-2017","      11376.60","      11370.00","      11395.00","      11370.00","      11395.00","      11395.00","      11394.11","         56","              638070.00","          4","         56","        100.00"
"SBIN","EQ","18-Oct-2017","        251.15","        246.00","        247.80","        242.55","        244.50","        243.75","        245.12","   20677891","          5068621626.25","     146946","    9285060","         44.90"
"SBIN","N2","18-Oct-2017","      11150.00","      11160.00","      11160.00","      11140.00","      11140.00","      11149.70","      11150.45","         55","              613274.71","         15","         50","         90.91"
"SBIN","N5","18-Oct-2017","      11395.00","      11390.00","      11393.00","      11360.00","      11360.00","      11364.26","      11384.62","        373","             4246462.50","         55","        343","         91.96"
"SBIN","EQ","19-Oct-2017","        243.75","        243.80","        245.25","        241.15","        242.20","        242.75","        243.59","    3458869","           842562150.25","      39363","    1835629","         53.07"
"SBIN","N5","19-Oct-2017","      11364.26","      11371.00","      11390.00","      11371.00","      11380.00","      11382.87","      11381.64","        135","             1536521.30","         42","        135","        100.00"
"SBIN","EQ","23-Oct-2017","        242.75","        244.00","        247.00","        242.30","        246.05","        245.95","        244.98","    8901335","          2180634639.95","      88204","    3167059","         35.58"
"SBIN","N2","23-Oct-2017","      11149.70","      11200.00","      11200.00","      11200.00","      11200.00","      11200.00","      11200.00","          1","               11200.00","          1","          1","        100.00"
"SBIN","N5","23-Oct-2017","      11382.87","      11380.00","      11400.00","      11372.00","      11398.00","      11394.63","      11383.50","        438","             4985972.00","         61","        399","         91.10"
